No,Year,Material,Type,Shape,Coat/Functional Group,Synthesis_Method,Surface_Charge,Diameter (nm),Size_in_Water (nm),Size_in_Medium (nm),Zeta_in_Water (mV),Zeta_in_Medium (mV),Cell_Type,No_of_Cells (cells/well),Human_Animal,Cell_Source,Cell_Tissue,Cell_Morphology,Cell_Age,Cell Line_Primary Cell,Time (hr),Concentration (ug/ml),Test,Test_Indicator,Aspect_Ratio,Cell_Viability (%),PDI,Article_ID,DOI
3472,2012,Ag,I,Sphere,None,Commercial,Negative,29.57,28.41,68.55,-33.33,-15.83,HaCat,10000,H,Human,Skin,Keratinocyte,Adult,L,48,100,MTT,TetrazoliumSalt,NA,20.218,NA,132,10.1016/j.tiv.2011.12.004
3473,2012,Ag,I,Sphere,None,Commercial,Negative,29.57,28.41,68.55,-33.33,-15.83,HaCat,10000,H,Human,Skin,Keratinocyte,Adult,L,48,200,MTT,TetrazoliumSalt,NA,8.8647,NA,132,10.1016/j.tiv.2011.12.004
3474,2012,Ag,I,Sphere,None,Commercial,Negative,29.57,28.41,68.55,-33.33,-15.83,HaCat,10000,H,Human,Skin,Keratinocyte,Adult,L,48,400,MTT,TetrazoliumSalt,NA,4.3546,NA,132,10.1016/j.tiv.2011.12.004
3475,2012,Ag,I,Sphere,None,Commercial,Negative,29.57,28.41,68.55,-33.33,-15.83,HaCat,10000,H,Human,Skin,Keratinocyte,Adult,L,48,600,MTT,TetrazoliumSalt,NA,4.3546,NA,132,10.1016/j.tiv.2011.12.004
3476,2012,Ag,I,Sphere,None,Commercial,Negative,29.57,28.41,68.55,-33.33,-15.83,HaCat,10000,H,Human,Skin,Keratinocyte,Adult,L,48,800,MTT,TetrazoliumSalt,NA,5.9098,NA,132,10.1016/j.tiv.2011.12.004
3477,2012,Ag,I,Sphere,None,Commercial,Negative,29.57,28.41,68.55,-33.33,-15.83,HaCat,10000,H,Human,Skin,Keratinocyte,Adult,L,48,1000,MTT,TetrazoliumSalt,NA,7.3095,NA,132,10.1016/j.tiv.2011.12.004
3478,2012,Ag,I,Sphere,None,Commercial,Negative,29.57,28.41,68.55,-33.33,-15.83,HaCat,10000,H,Human,Skin,Keratinocyte,Adult,L,72,25,MTT,TetrazoliumSalt,NA,55.21,NA,132,10.1016/j.tiv.2011.12.004
3479,2012,Ag,I,Sphere,None,Commercial,Negative,29.57,28.41,68.55,-33.33,-15.83,HaCat,10000,H,Human,Skin,Keratinocyte,Adult,L,72,50,MTT,TetrazoliumSalt,NA,38.103,NA,132,10.1016/j.tiv.2011.12.004
3480,2012,Ag,I,Sphere,None,Commercial,Negative,29.57,28.41,68.55,-33.33,-15.83,HaCat,10000,H,Human,Skin,Keratinocyte,Adult,L,72,100,MTT,TetrazoliumSalt,NA,17.729,NA,132,10.1016/j.tiv.2011.12.004
3481,2012,Ag,I,Sphere,None,Commercial,Negative,29.57,28.41,68.55,-33.33,-15.83,HaCat,10000,H,Human,Skin,Keratinocyte,Adult,L,72,200,MTT,TetrazoliumSalt,NA,5.9098,NA,132,10.1016/j.tiv.2011.12.004
3482,2012,Ag,I,Sphere,None,Commercial,Negative,29.57,28.41,68.55,-33.33,-15.83,HaCat,10000,H,Human,Skin,Keratinocyte,Adult,L,72,400,MTT,TetrazoliumSalt,NA,4.9767,NA,132,10.1016/j.tiv.2011.12.004
3483,2012,Ag,I,Sphere,None,Commercial,Negative,29.57,28.41,68.55,-33.33,-15.83,HaCat,10000,H,Human,Skin,Keratinocyte,Adult,L,72,600,MTT,TetrazoliumSalt,NA,4.9767,NA,132,10.1016/j.tiv.2011.12.004
3484,2012,Ag,I,Sphere,None,Commercial,Negative,29.57,28.41,68.55,-33.33,-15.83,HaCat,10000,H,Human,Skin,Keratinocyte,Adult,L,72,800,MTT,TetrazoliumSalt,NA,6.5319,NA,132,10.1016/j.tiv.2011.12.004
3485,2012,Ag,I,Sphere,None,Commercial,Negative,29.57,28.41,68.55,-33.33,-15.83,HaCat,10000,H,Human,Skin,Keratinocyte,Adult,L,72,1000,MTT,TetrazoliumSalt,NA,9.4868,NA,132,10.1016/j.tiv.2011.12.004
3486,2012,Ag,I,Sphere,None,Commercial,Negative,29.57,28.41,65.45,-33.33,-20.67,HeLa,10000,H,Human,Cervix,Epithelial,Adult,L,24,20,MTT,TetrazoliumSalt,NA,101.44,NA,132,10.1016/j.tiv.2011.12.004
3487,2012,Ag,I,Sphere,None,Commercial,Negative,29.57,28.41,65.45,-33.33,-20.67,HeLa,10000,H,Human,Cervix,Epithelial,Adult,L,24,40,MTT,TetrazoliumSalt,NA,61.798,NA,132,10.1016/j.tiv.2011.12.004
3488,2012,Ag,I,Sphere,None,Commercial,Negative,29.57,28.41,65.45,-33.33,-20.67,HeLa,10000,H,Human,Cervix,Epithelial,Adult,L,24,60,MTT,TetrazoliumSalt,NA,59.23,NA,132,10.1016/j.tiv.2011.12.004
3489,2012,Ag,I,Sphere,None,Commercial,Negative,29.57,28.41,65.45,-33.33,-20.67,HeLa,10000,H,Human,Cervix,Epithelial,Adult,L,24,80,MTT,TetrazoliumSalt,NA,18.78,NA,132,10.1016/j.tiv.2011.12.004
3490,2012,Ag,I,Sphere,None,Commercial,Negative,29.57,28.41,65.45,-33.33,-20.67,HeLa,10000,H,Human,Cervix,Epithelial,Adult,L,24,100,MTT,TetrazoliumSalt,NA,16.533,NA,132,10.1016/j.tiv.2011.12.004
3491,2012,Ag,I,Sphere,None,Commercial,Negative,29.57,28.41,65.45,-33.33,-20.67,HeLa,10000,H,Human,Cervix,Epithelial,Adult,L,24,150,MTT,TetrazoliumSalt,NA,13.483,NA,132,10.1016/j.tiv.2011.12.004
3492,2012,Ag,I,Sphere,None,Commercial,Negative,29.57,28.41,65.45,-33.33,-20.67,HeLa,10000,H,Human,Cervix,Epithelial,Adult,L,24,200,MTT,TetrazoliumSalt,NA,12.841,NA,132,10.1016/j.tiv.2011.12.004
3493,2012,Ag,I,Sphere,None,Commercial,Negative,29.57,28.41,65.45,-33.33,-20.67,HeLa,10000,H,Human,Cervix,Epithelial,Adult,L,24,250,MTT,TetrazoliumSalt,NA,11.236,NA,132,10.1016/j.tiv.2011.12.004
3494,2012,Ag,I,Sphere,None,Commercial,Negative,29.57,28.41,65.45,-33.33,-20.67,HeLa,10000,H,Human,Cervix,Epithelial,Adult,L,48,20,MTT,TetrazoliumSalt,NA,9.6308,NA,132,10.1016/j.tiv.2011.12.004
3495,2012,Ag,I,Sphere,None,Commercial,Negative,29.57,28.41,65.45,-33.33,-20.67,HeLa,10000,H,Human,Cervix,Epithelial,Adult,L,48,40,MTT,TetrazoliumSalt,NA,8.6677,NA,132,10.1016/j.tiv.2011.12.004
3496,2012,Ag,I,Sphere,None,Commercial,Negative,29.57,28.41,65.45,-33.33,-20.67,HeLa,10000,H,Human,Cervix,Epithelial,Adult,L,48,60,MTT,TetrazoliumSalt,NA,7.3836,NA,132,10.1016/j.tiv.2011.12.004
3497,2012,Ag,I,Sphere,None,Commercial,Negative,29.57,28.41,65.45,-33.33,-20.67,HeLa,10000,H,Human,Cervix,Epithelial,Adult,L,48,80,MTT,TetrazoliumSalt,NA,6.4205,NA,132,10.1016/j.tiv.2011.12.004
3498,2012,Ag,I,Sphere,None,Commercial,Negative,29.57,28.41,65.45,-33.33,-20.67,HeLa,10000,H,Human,Cervix,Epithelial,Adult,L,48,100,MTT,TetrazoliumSalt,NA,4.8154,NA,132,10.1016/j.tiv.2011.12.004
3499,2012,Ag,I,Sphere,None,Commercial,Negative,29.57,28.41,65.45,-33.33,-20.67,HeLa,10000,H,Human,Cervix,Epithelial,Adult,L,48,150,MTT,TetrazoliumSalt,NA,4.4944,NA,132,10.1016/j.tiv.2011.12.004
3500,2012,Ag,I,Sphere,None,Commercial,Negative,29.57,28.41,65.45,-33.33,-20.67,HeLa,10000,H,Human,Cervix,Epithelial,Adult,L,48,200,MTT,TetrazoliumSalt,NA,4.4944,NA,132,10.1016/j.tiv.2011.12.004
3501,2012,Ag,I,Sphere,None,Commercial,Negative,29.57,28.41,65.45,-33.33,-20.67,HeLa,10000,H,Human,Cervix,Epithelial,Adult,L,48,250,MTT,TetrazoliumSalt,NA,4.4944,NA,132,10.1016/j.tiv.2011.12.004
3502,2012,Ag,I,Sphere,None,Commercial,Negative,29.57,28.41,65.45,-33.33,-20.67,HeLa,10000,H,Human,Cervix,Epithelial,Adult,L,72,20,MTT,TetrazoliumSalt,NA,7.3836,NA,132,10.1016/j.tiv.2011.12.004
3503,2012,Ag,I,Sphere,None,Commercial,Negative,29.57,28.41,65.45,-33.33,-20.67,HeLa,10000,H,Human,Cervix,Epithelial,Adult,L,72,40,MTT,TetrazoliumSalt,NA,7.7047,NA,132,10.1016/j.tiv.2011.12.004
3504,2012,Ag,I,Sphere,None,Commercial,Negative,29.57,28.41,65.45,-33.33,-20.67,HeLa,10000,H,Human,Cervix,Epithelial,Adult,L,72,60,MTT,TetrazoliumSalt,NA,5.7785,NA,132,10.1016/j.tiv.2011.12.004
3505,2012,Ag,I,Sphere,None,Commercial,Negative,29.57,28.41,65.45,-33.33,-20.67,HeLa,10000,H,Human,Cervix,Epithelial,Adult,L,72,80,MTT,TetrazoliumSalt,NA,4.8154,NA,132,10.1016/j.tiv.2011.12.004
3506,2012,Ag,I,Sphere,None,Commercial,Negative,29.57,28.41,65.45,-33.33,-20.67,HeLa,10000,H,Human,Cervix,Epithelial,Adult,L,72,100,MTT,TetrazoliumSalt,NA,2.8892,NA,132,10.1016/j.tiv.2011.12.004
3507,2012,Ag,I,Sphere,None,Commercial,Negative,29.57,28.41,65.45,-33.33,-20.67,HeLa,10000,H,Human,Cervix,Epithelial,Adult,L,72,150,MTT,TetrazoliumSalt,NA,2.5682,NA,132,10.1016/j.tiv.2011.12.004
3508,2012,Ag,I,Sphere,None,Commercial,Negative,29.57,28.41,65.45,-33.33,-20.67,HeLa,10000,H,Human,Cervix,Epithelial,Adult,L,72,200,MTT,TetrazoliumSalt,NA,3.5313,NA,132,10.1016/j.tiv.2011.12.004
3509,2012,Ag,I,Sphere,None,Commercial,Negative,29.57,28.41,65.45,-33.33,-20.67,HeLa,10000,H,Human,Cervix,Epithelial,Adult,L,72,250,MTT,TetrazoliumSalt,NA,3.8523,NA,132,10.1016/j.tiv.2011.12.004
3510,2015,IronOxide,I,Sphere,None,Pyrolysis,Negative,6,NA,NA,-36.5,NA,HeLa,100000,H,Human,Cervix,Epithelial,Adult,L,24,0.5,MTT,TetrazoliumSalt,NA,87.183,NA,133,10.1016/j.toxrep.2014.11.002
3511,2015,IronOxide,I,Sphere,None,Pyrolysis,Negative,6,NA,NA,-36.5,NA,HeLa,100000,H,Human,Cervix,Epithelial,Adult,L,24,2,MTT,TetrazoliumSalt,NA,86.44,NA,133,10.1016/j.toxrep.2014.11.002
3512,2015,IronOxide,I,Sphere,None,Pyrolysis,Negative,6,NA,NA,-36.5,NA,HeLa,100000,H,Human,Cervix,Epithelial,Adult,L,24,4,MTT,TetrazoliumSalt,NA,84.582,NA,133,10.1016/j.toxrep.2014.11.002
3513,2015,IronOxide,I,Sphere,None,Pyrolysis,Negative,6,NA,NA,-36.5,NA,HeLa,100000,H,Human,Cervix,Epithelial,Adult,L,48,0.5,MTT,TetrazoliumSalt,NA,77.523,NA,133,10.1016/j.toxrep.2014.11.002
3514,2015,IronOxide,I,Sphere,None,Pyrolysis,Negative,6,NA,NA,-36.5,NA,HeLa,100000,H,Human,Cervix,Epithelial,Adult,L,48,2,MTT,TetrazoliumSalt,NA,72.693,NA,133,10.1016/j.toxrep.2014.11.002
3515,2015,IronOxide,I,Sphere,None,Pyrolysis,Negative,6,NA,NA,-36.5,NA,HeLa,100000,H,Human,Cervix,Epithelial,Adult,L,48,4,MTT,TetrazoliumSalt,NA,65.263,NA,133,10.1016/j.toxrep.2014.11.002
3516,2015,IronOxide,I,Sphere,None,Pyrolysis,Negative,6,NA,NA,-36.5,NA,HeLa,100000,H,Human,Cervix,Epithelial,Adult,L,72,0.5,MTT,TetrazoliumSalt,NA,75.294,NA,133,10.1016/j.toxrep.2014.11.002
3517,2015,IronOxide,I,Sphere,None,Pyrolysis,Negative,6,NA,NA,-36.5,NA,HeLa,100000,H,Human,Cervix,Epithelial,Adult,L,72,2,MTT,TetrazoliumSalt,NA,50.217,NA,133,10.1016/j.toxrep.2014.11.002
3518,2015,IronOxide,I,Sphere,None,Pyrolysis,Negative,6,NA,NA,-36.5,NA,HeLa,100000,H,Human,Cervix,Epithelial,Adult,L,72,4,MTT,TetrazoliumSalt,NA,42.229,NA,133,10.1016/j.toxrep.2014.11.002
3519,2015,IronOxide,I,Sphere,Chitosan,Pyrolysis,Positive,8,NA,NA,11,NA,HeLa,100000,H,Human,Cervix,Epithelial,Adult,L,24,0.5,MTT,TetrazoliumSalt,NA,93.499,NA,133,10.1016/j.toxrep.2014.11.002
3520,2015,IronOxide,I,Sphere,Chitosan,Pyrolysis,Positive,8,NA,NA,11,NA,HeLa,100000,H,Human,Cervix,Epithelial,Adult,L,24,2,MTT,TetrazoliumSalt,NA,87.74,NA,133,10.1016/j.toxrep.2014.11.002
3521,2015,IronOxide,I,Sphere,Chitosan,Pyrolysis,Positive,8,NA,NA,11,NA,HeLa,100000,H,Human,Cervix,Epithelial,Adult,L,24,4,MTT,TetrazoliumSalt,NA,86.44,NA,133,10.1016/j.toxrep.2014.11.002
3522,2015,IronOxide,I,Sphere,Chitosan,Pyrolysis,Positive,8,NA,NA,11,NA,HeLa,100000,H,Human,Cervix,Epithelial,Adult,L,48,0.5,MTT,TetrazoliumSalt,NA,92.941,NA,133,10.1016/j.toxrep.2014.11.002
3523,2015,IronOxide,I,Sphere,Chitosan,Pyrolysis,Positive,8,NA,NA,11,NA,HeLa,100000,H,Human,Cervix,Epithelial,Adult,L,48,2,MTT,TetrazoliumSalt,NA,83.653,NA,133,10.1016/j.toxrep.2014.11.002
3524,2015,IronOxide,I,Sphere,Chitosan,Pyrolysis,Positive,8,NA,NA,11,NA,HeLa,100000,H,Human,Cervix,Epithelial,Adult,L,48,4,MTT,TetrazoliumSalt,NA,78.824,NA,133,10.1016/j.toxrep.2014.11.002
3525,2015,IronOxide,I,Sphere,Chitosan,Pyrolysis,Positive,8,NA,NA,11,NA,HeLa,100000,H,Human,Cervix,Epithelial,Adult,L,72,0.5,MTT,TetrazoliumSalt,NA,90.712,NA,133,10.1016/j.toxrep.2014.11.002
3526,2015,IronOxide,I,Sphere,Chitosan,Pyrolysis,Positive,8,NA,NA,11,NA,HeLa,100000,H,Human,Cervix,Epithelial,Adult,L,72,2,MTT,TetrazoliumSalt,NA,80.31,NA,133,10.1016/j.toxrep.2014.11.002
3527,2015,IronOxide,I,Sphere,Chitosan,Pyrolysis,Positive,8,NA,NA,11,NA,HeLa,100000,H,Human,Cervix,Epithelial,Adult,L,72,4,MTT,TetrazoliumSalt,NA,71.022,NA,133,10.1016/j.toxrep.2014.11.002
3528,2015,IronOxide,I,Sphere,None,Pyrolysis,Negative,6,NA,NA,-36.5,NA,A549,100000,H,Human,Lung,Epithelial,Adult,L,24,0.5,MTT,TetrazoliumSalt,NA,97.447,NA,133,10.1016/j.toxrep.2014.11.002
3529,2015,IronOxide,I,Sphere,None,Pyrolysis,Negative,6,NA,NA,-36.5,NA,A549,100000,H,Human,Lung,Epithelial,Adult,L,24,2,MTT,TetrazoliumSalt,NA,94.681,NA,133,10.1016/j.toxrep.2014.11.002
3530,2015,IronOxide,I,Sphere,None,Pyrolysis,Negative,6,NA,NA,-36.5,NA,A549,100000,H,Human,Lung,Epithelial,Adult,L,24,4,MTT,TetrazoliumSalt,NA,91.277,NA,133,10.1016/j.toxrep.2014.11.002
3531,2015,IronOxide,I,Sphere,None,Pyrolysis,Negative,6,NA,NA,-36.5,NA,A549,100000,H,Human,Lung,Epithelial,Adult,L,48,0.5,MTT,TetrazoliumSalt,NA,92.766,NA,133,10.1016/j.toxrep.2014.11.002
3532,2015,IronOxide,I,Sphere,None,Pyrolysis,Negative,6,NA,NA,-36.5,NA,A549,100000,H,Human,Lung,Epithelial,Adult,L,48,2,MTT,TetrazoliumSalt,NA,80.426,NA,133,10.1016/j.toxrep.2014.11.002
3533,2015,IronOxide,I,Sphere,None,Pyrolysis,Negative,6,NA,NA,-36.5,NA,A549,100000,H,Human,Lung,Epithelial,Adult,L,48,4,MTT,TetrazoliumSalt,NA,63.404,NA,133,10.1016/j.toxrep.2014.11.002
3534,2015,IronOxide,I,Sphere,None,Pyrolysis,Negative,6,NA,NA,-36.5,NA,A549,100000,H,Human,Lung,Epithelial,Adult,L,72,0.5,MTT,TetrazoliumSalt,NA,85.745,NA,133,10.1016/j.toxrep.2014.11.002
3535,2015,IronOxide,I,Sphere,None,Pyrolysis,Negative,6,NA,NA,-36.5,NA,A549,100000,H,Human,Lung,Epithelial,Adult,L,72,2,MTT,TetrazoliumSalt,NA,71.915,NA,133,10.1016/j.toxrep.2014.11.002
3536,2015,IronOxide,I,Sphere,None,Pyrolysis,Negative,6,NA,NA,-36.5,NA,A549,100000,H,Human,Lung,Epithelial,Adult,L,72,4,MTT,TetrazoliumSalt,NA,45.319,NA,133,10.1016/j.toxrep.2014.11.002
3537,2015,IronOxide,I,Sphere,Chitosan,Pyrolysis,Positive,8,NA,NA,11,NA,A549,100000,H,Human,Lung,Epithelial,Adult,L,24,0.5,MTT,TetrazoliumSalt,NA,100,NA,133,10.1016/j.toxrep.2014.11.002
3538,2015,IronOxide,I,Sphere,Chitosan,Pyrolysis,Positive,8,NA,NA,11,NA,A549,100000,H,Human,Lung,Epithelial,Adult,L,24,2,MTT,TetrazoliumSalt,NA,95.532,NA,133,10.1016/j.toxrep.2014.11.002
3539,2015,IronOxide,I,Sphere,Chitosan,Pyrolysis,Positive,8,NA,NA,11,NA,A549,100000,H,Human,Lung,Epithelial,Adult,L,24,4,MTT,TetrazoliumSalt,NA,93.192,NA,133,10.1016/j.toxrep.2014.11.002
3540,2015,IronOxide,I,Sphere,Chitosan,Pyrolysis,Positive,8,NA,NA,11,NA,A549,100000,H,Human,Lung,Epithelial,Adult,L,48,0.5,MTT,TetrazoliumSalt,NA,96.596,NA,133,10.1016/j.toxrep.2014.11.002
3541,2015,IronOxide,I,Sphere,Chitosan,Pyrolysis,Positive,8,NA,NA,11,NA,A549,100000,H,Human,Lung,Epithelial,Adult,L,48,2,MTT,TetrazoliumSalt,NA,90.426,NA,133,10.1016/j.toxrep.2014.11.002
3542,2015,IronOxide,I,Sphere,Chitosan,Pyrolysis,Positive,8,NA,NA,11,NA,A549,100000,H,Human,Lung,Epithelial,Adult,L,48,4,MTT,TetrazoliumSalt,NA,83.191,NA,133,10.1016/j.toxrep.2014.11.002
3543,2015,IronOxide,I,Sphere,Chitosan,Pyrolysis,Positive,8,NA,NA,11,NA,A549,100000,H,Human,Lung,Epithelial,Adult,L,72,0.5,MTT,TetrazoliumSalt,NA,92.34,NA,133,10.1016/j.toxrep.2014.11.002
3544,2015,IronOxide,I,Sphere,Chitosan,Pyrolysis,Positive,8,NA,NA,11,NA,A549,100000,H,Human,Lung,Epithelial,Adult,L,72,2,MTT,TetrazoliumSalt,NA,88.085,NA,133,10.1016/j.toxrep.2014.11.002
3545,2015,IronOxide,I,Sphere,Chitosan,Pyrolysis,Positive,8,NA,NA,11,NA,A549,100000,H,Human,Lung,Epithelial,Adult,L,72,4,MTT,TetrazoliumSalt,NA,74.468,NA,133,10.1016/j.toxrep.2014.11.002
3546,2015,IronOxide,I,Sphere,None,Pyrolysis,Negative,6,NA,NA,-36.5,NA,HEK293,100000,H,Human,Kidney,Epithelial,Embryonic,L,24,0.5,MTT,TetrazoliumSalt,NA,93.8,NA,133,10.1016/j.toxrep.2014.11.002
3547,2015,IronOxide,I,Sphere,None,Pyrolysis,Negative,6,NA,NA,-36.5,NA,HEK293,100000,H,Human,Kidney,Epithelial,Embryonic,L,24,2,MTT,TetrazoliumSalt,NA,88.875,NA,133,10.1016/j.toxrep.2014.11.002
3548,2015,IronOxide,I,Sphere,None,Pyrolysis,Negative,6,NA,NA,-36.5,NA,HEK293,100000,H,Human,Kidney,Epithelial,Embryonic,L,24,4,MTT,TetrazoliumSalt,NA,74.468,NA,133,10.1016/j.toxrep.2014.11.002
3549,2015,IronOxide,I,Sphere,None,Pyrolysis,Negative,6,NA,NA,-36.5,NA,HEK293,100000,H,Human,Kidney,Epithelial,Embryonic,L,48,0.5,MTT,TetrazoliumSalt,NA,87.052,NA,133,10.1016/j.toxrep.2014.11.002
3550,2015,IronOxide,I,Sphere,None,Pyrolysis,Negative,6,NA,NA,-36.5,NA,HEK293,100000,H,Human,Kidney,Epithelial,Embryonic,L,48,2,MTT,TetrazoliumSalt,NA,75.198,NA,133,10.1016/j.toxrep.2014.11.002
3551,2015,IronOxide,I,Sphere,None,Pyrolysis,Negative,6,NA,NA,-36.5,NA,HEK293,100000,H,Human,Kidney,Epithelial,Embryonic,L,48,4,MTT,TetrazoliumSalt,NA,67.173,NA,133,10.1016/j.toxrep.2014.11.002
3552,2015,IronOxide,I,Sphere,Chitosan,Pyrolysis,Positive,8,NA,NA,11,NA,HEK293,100000,H,Human,Kidney,Epithelial,Embryonic,L,24,0.5,MTT,TetrazoliumSalt,NA,98.9,NA,133,10.1016/j.toxrep.2014.11.002
3553,2015,IronOxide,I,Sphere,Chitosan,Pyrolysis,Positive,8,NA,NA,11,NA,HEK293,100000,H,Human,Kidney,Epithelial,Embryonic,L,24,2,MTT,TetrazoliumSalt,NA,97.629,NA,133,10.1016/j.toxrep.2014.11.002
3554,2015,IronOxide,I,Sphere,Chitosan,Pyrolysis,Positive,8,NA,NA,11,NA,HEK293,100000,H,Human,Kidney,Epithelial,Embryonic,L,24,4,MTT,TetrazoliumSalt,NA,95.988,NA,133,10.1016/j.toxrep.2014.11.002
3555,2015,IronOxide,I,Sphere,Chitosan,Pyrolysis,Positive,8,NA,NA,11,NA,HEK293,100000,H,Human,Kidney,Epithelial,Embryonic,L,48,0.5,MTT,TetrazoliumSalt,NA,98.941,NA,133,10.1016/j.toxrep.2014.11.002
3556,2015,IronOxide,I,Sphere,Chitosan,Pyrolysis,Positive,8,NA,NA,11,NA,HEK293,100000,H,Human,Kidney,Epithelial,Embryonic,L,48,2,MTT,TetrazoliumSalt,NA,97.629,NA,133,10.1016/j.toxrep.2014.11.002
3557,2015,IronOxide,I,Sphere,Chitosan,Pyrolysis,Positive,8,NA,NA,11,NA,HEK293,100000,H,Human,Kidney,Epithelial,Embryonic,L,48,4,MTT,TetrazoliumSalt,NA,95.076,NA,133,10.1016/j.toxrep.2014.11.002
3558,2018,MWCNT,C,Nanotube,None,Commercial,Negative,25,186.5,201.1,-28.4,-26.03,HUVEC,40000,H,Human,Umbilical Vein,Endothelial,Embryonic,P,24,8,CCK-8,TetrazoliumSalt,80,93.005,0.27,134,10.1016/j.ecoenv.2018.06.025
3559,2018,MWCNT,C,Nanotube,None,Commercial,Negative,25,186.5,201.1,-28.4,-26.03,HUVEC,40000,H,Human,Umbilical Vein,Endothelial,Embryonic,P,24,32,CCK-8,TetrazoliumSalt,80,85.215,0.27,134,10.1016/j.ecoenv.2018.06.025
3560,2018,MWCNT,C,Nanotube,None,Commercial,Negative,25,186.5,201.1,-28.4,-26.03,HUVEC,40000,H,Human,Umbilical Vein,Endothelial,Embryonic,P,24,128,CCK-8,TetrazoliumSalt,80,59.936,0.27,134,10.1016/j.ecoenv.2018.06.025
3561,2018,MWCNT,C,Nanotube,COOH,Commercial,Negative,25,210.97,221.9,-5.63,-5.5,HUVEC,40000,H,Human,Umbilical Vein,Endothelial,Embryonic,P,24,8,CCK-8,TetrazoliumSalt,80,81.24,0.3,134,10.1016/j.ecoenv.2018.06.025
3562,2018,MWCNT,C,Nanotube,COOH,Commercial,Negative,25,210.97,221.9,-5.63,-5.5,HUVEC,40000,H,Human,Umbilical Vein,Endothelial,Embryonic,P,24,32,CCK-8,TetrazoliumSalt,80,72.973,0.3,134,10.1016/j.ecoenv.2018.06.025
3563,2018,MWCNT,C,Nanotube,COOH,Commercial,Negative,25,210.97,221.9,-5.63,-5.5,HUVEC,40000,H,Human,Umbilical Vein,Endothelial,Embryonic,P,24,128,CCK-8,TetrazoliumSalt,80,46.741,0.3,134,10.1016/j.ecoenv.2018.06.025
3564,2011,ZnO,I,Rod,None,Sol-Gel Method,Negative,52,NA,97,NA,-29,A549,10000,H,Human,Lung,Epithelial,Adult,L,24,5,MTT,TetrazoliumSalt,2.88,95.017,NA,135,10.1016/j.nano.2011.04.011
3565,2011,ZnO,I,Rod,None,Sol-Gel Method,Negative,52,NA,97,NA,-29,A549,10000,H,Human,Lung,Epithelial,Adult,L,24,10,MTT,TetrazoliumSalt,2.88,73.09,NA,135,10.1016/j.nano.2011.04.011
3566,2011,ZnO,I,Rod,None,Sol-Gel Method,Negative,52,NA,97,NA,-29,A549,10000,H,Human,Lung,Epithelial,Adult,L,24,25,MTT,TetrazoliumSalt,2.88,60.133,NA,135,10.1016/j.nano.2011.04.011
3567,2011,ZnO,I,Rod,None,Sol-Gel Method,Negative,52,NA,97,NA,-29,A549,10000,H,Human,Lung,Epithelial,Adult,L,24,50,MTT,TetrazoliumSalt,2.88,49.169,NA,135,10.1016/j.nano.2011.04.011
3568,2011,ZnO,I,Rod,None,Sol-Gel Method,Negative,52,NA,97,NA,-29,A549,10000,H,Human,Lung,Epithelial,Adult,L,24,100,MTT,TetrazoliumSalt,2.88,39.092,NA,135,10.1016/j.nano.2011.04.011
3569,2011,ZnO,I,Rod,None,Sol-Gel Method,Negative,52,NA,97,NA,-29,A549,10000,H,Human,Lung,Epithelial,Adult,L,48,5,MTT,TetrazoliumSalt,2.88,93.245,NA,135,10.1016/j.nano.2011.04.011
3570,2011,ZnO,I,Rod,None,Sol-Gel Method,Negative,52,NA,97,NA,-29,A549,10000,H,Human,Lung,Epithelial,Adult,L,48,10,MTT,TetrazoliumSalt,2.88,60.908,NA,135,10.1016/j.nano.2011.04.011
3571,2011,ZnO,I,Rod,None,Sol-Gel Method,Negative,52,NA,97,NA,-29,A549,10000,H,Human,Lung,Epithelial,Adult,L,48,25,MTT,TetrazoliumSalt,2.88,47.841,NA,135,10.1016/j.nano.2011.04.011
3572,2011,ZnO,I,Rod,None,Sol-Gel Method,Negative,52,NA,97,NA,-29,A549,10000,H,Human,Lung,Epithelial,Adult,L,48,50,MTT,TetrazoliumSalt,2.88,37.874,NA,135,10.1016/j.nano.2011.04.011
3573,2011,ZnO,I,Rod,None,Sol-Gel Method,Negative,52,NA,97,NA,-29,A549,10000,H,Human,Lung,Epithelial,Adult,L,48,100,MTT,TetrazoliumSalt,2.88,26.91,NA,135,10.1016/j.nano.2011.04.011
3574,2020,NiO,I,Sphere,None,Commercial,Positive,21.6,346,197,25.3,-11.5,HepG2,10000,H,Human,Liver,Epithelial,Adult,L,24,5,MTS,TetrazoliumSalt,NA,101.65,NA,136,10.1016/j.chemosphere.2019.125488
3575,2020,NiO,I,Sphere,None,Commercial,Positive,21.6,346,197,25.3,-11.5,HepG2,10000,H,Human,Liver,Epithelial,Adult,L,24,10,MTS,TetrazoliumSalt,NA,82.234,NA,136,10.1016/j.chemosphere.2019.125488
3576,2020,NiO,I,Sphere,None,Commercial,Positive,21.6,346,197,25.3,-11.5,HepG2,10000,H,Human,Liver,Epithelial,Adult,L,24,25,MTS,TetrazoliumSalt,NA,71.827,NA,136,10.1016/j.chemosphere.2019.125488
3577,2020,NiO,I,Sphere,None,Commercial,Positive,21.6,346,197,25.3,-11.5,HepG2,10000,H,Human,Liver,Epithelial,Adult,L,24,50,MTS,TetrazoliumSalt,NA,59.518,NA,136,10.1016/j.chemosphere.2019.125488
